"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Comparison","Mark"
"GO:00347053","CC","GO:0034705","potassium channel complex","4/111","90/28804",0.000413577016711022,0.0102153523127622,0.00709611091830491,"Kcnh1/Kcne2/Cttn/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:19024952","CC","GO:1902495","transmembrane transporter complex","7/111","373/28804",0.000618915805805871,0.0111699637187971,0.00775923326726584,"Atp1b1/Kcnh1/Kcne2/Cachd1/Cttn/Kcnk1/Atp1b3",7,"HPPvsVTA","H3K27ac"
"GO:0005890","CC","GO:0005890","sodium:potassium-exchanging ATPase complex","2/111","11/28804",0.000791271346739618,0.0111699637187971,0.00775923326726584,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:00349921","CC","GO:0034992","microtubule organizing center attachment site","2/111","11/28804",0.000791271346739618,0.0111699637187971,0.00775923326726584,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:00349931","CC","GO:0034993","meiotic nuclear membrane microtubule tethering complex","2/111","11/28804",0.000791271346739618,0.0111699637187971,0.00775923326726584,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:01060831","CC","GO:0106083","nuclear membrane protein complex","2/111","11/28804",0.000791271346739618,0.0111699637187971,0.00775923326726584,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:01060941","CC","GO:0106094","nuclear membrane microtubule tethering complex","2/111","11/28804",0.000791271346739618,0.0111699637187971,0.00775923326726584,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:00451213","CC","GO:0045121","membrane raft","7/111","394/28804",0.000852869973350932,0.0111699637187971,0.00775923326726584,"Sulf1/Atp1b1/Emp2/Aqp1/Itpr1/Atp1b3/Atp2b3",7,"HPPvsVTA","H3K27ac"
"GO:00988573","CC","GO:0098857","membrane microdomain","7/111","395/28804",0.000865541361033455,0.0111699637187971,0.00775923326726584,"Sulf1/Atp1b1/Emp2/Aqp1/Itpr1/Atp1b3/Atp2b3",7,"HPPvsVTA","H3K27ac"
"GO:19903512","CC","GO:1990351","transporter complex","7/111","395/28804",0.000865541361033455,0.0111699637187971,0.00775923326726584,"Atp1b1/Kcnh1/Kcne2/Cachd1/Cttn/Kcnk1/Atp1b3",7,"HPPvsVTA","H3K27ac"
"GO:00140693","CC","GO:0014069","postsynaptic density","7/111","398/28804",0.000904450503546325,0.0111699637187971,0.00775923326726584,"Arhgap44/Pdzd2/Itpr1/Shank2/Arhgap32/Snap91/Tmem108",7,"HPPvsVTA","H3K27ac"
"GO:00322793","CC","GO:0032279","asymmetric synapse","7/111","406/28804",0.00101499034151101,0.0119382197311056,0.00829290354217013,"Arhgap44/Pdzd2/Itpr1/Shank2/Arhgap32/Snap91/Tmem108",7,"HPPvsVTA","H3K27ac"
"GO:00988622","CC","GO:0098862","cluster of actin-based cell projections","5/111","205/28804",0.00121038268304076,0.0135892964868667,0.00943982666677722,"Myo5b/Ptger3/Aqp1/Shank2/Kcnk1",5,"HPPvsVTA","H3K27ac"
"GO:0090533","CC","GO:0090533","cation-transporting ATPase complex","2/111","14/28804",0.0012993388995215,0.0139537699209483,0.00969300872411924,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:00056351","CC","GO:0005635","nuclear envelope","7/111","435/28804",0.00150766032140274,0.0148933082774545,0.0103456605549759,"Kcnh1/Syne2/Syne3/Ptger3/Aqp1/Itpr1/Sh3bgrl2",7,"HPPvsVTA","H3K27ac"
"GO:00989843","CC","GO:0098984","neuron to neuron synapse","7/111","437/28804",0.00154749409332595,0.0148933082774545,0.0103456605549759,"Arhgap44/Pdzd2/Itpr1/Shank2/Arhgap32/Snap91/Tmem108",7,"HPPvsVTA","H3K27ac"
"GO:00995723","CC","GO:0099572","postsynaptic specialization","7/111","438/28804",0.00156771666078468,0.0148933082774545,0.0103456605549759,"Arhgap44/Pdzd2/Itpr1/Shank2/Arhgap32/Snap91/Tmem108",7,"HPPvsVTA","H3K27ac"
"GO:0098533","CC","GO:0098533","ATPase dependent transmembrane transport complex","2/111","16/28804",0.00170481044787606,0.015595858541681,0.0108336882262689,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:00347033","CC","GO:0034703","cation channel complex","5/111","224/28804",0.00178736924453358,0.0157671501214212,0.0109526761977058,"Kcnh1/Kcne2/Cachd1/Cttn/Kcnk1",5,"HPPvsVTA","H3K27ac"
"GO:00160103","CC","GO:0016010","dystrophin-associated glycoprotein complex","2/111","20/28804",0.0026722674486247,0.0220839548054758,0.0153406547338272,"Sntb1/Sntb2",2,"HPPvsVTA","H3K27ac"
"GO:00163232","CC","GO:0016323","basolateral plasma membrane","5/111","246/28804",0.00268226171726427,0.0220839548054758,0.0153406547338272,"Atp1b1/Slc16a8/Stk39/Aqp1/Atp1b3",5,"HPPvsVTA","H3K27ac"
"GO:00056401","CC","GO:0005640","nuclear outer membrane","2/111","21/28804",0.00294614615442882,0.023474132262707,0.0163063437409812,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:00906653","CC","GO:0090665","glycoprotein complex","2/111","25/28804",0.00416671855230764,0.0321618588256246,0.0223412869745443,"Sntb1/Sntb2",2,"HPPvsVTA","H3K27ac"
"GO:00099252","CC","GO:0009925","basal plasma membrane","5/111","275/28804",0.0043086889873324,0.0322498842385182,0.0224024339692243,"Atp1b1/Slc16a8/Stk39/Aqp1/Atp1b3",5,"HPPvsVTA","H3K27ac"
"GO:00306671","CC","GO:0030667","secretory granule membrane","3/111","91/28804",0.00529037837984347,0.0384330429359217,0.0266975751057116,"Aqp1/Itpr1/Myrip",3,"HPPvsVTA","H3K27ac"
"GO:00100081","CC","GO:0010008","endosome membrane","5/111","291/28804",0.00545859325089498,0.0385220723706017,0.0267594195457408,"Kcnh1/Nsg2/Myo5b/Snap91/Tmem108",5,"HPPvsVTA","H3K27ac"
"GO:00347022","CC","GO:0034702","ion channel complex","5/111","295/28804",0.00577695039887989,0.0396362985700926,0.0275334185677609,"Kcnh1/Kcne2/Cachd1/Cttn/Kcnk1",5,"HPPvsVTA","H3K27ac"
"GO:0005901","CC","GO:0005901","caveola","3/111","96/28804",0.00613637242678795,0.0402549066679213,0.0279631356781214,"Atp1b1/Aqp1/Atp1b3",3,"HPPvsVTA","H3K27ac"
"GO:00451782","CC","GO:0045178","basal part of cell","5/111","300/28804",0.00619306256429559,0.0402549066679213,0.0279631356781214,"Atp1b1/Slc16a8/Stk39/Aqp1/Atp1b3",5,"HPPvsVTA","H3K27ac"
"GO:00487863","CC","GO:0048786","presynaptic active zone","3/111","99/28804",0.00668052026412049,0.0417994309518176,0.0290360419567282,"Arhgap44/Shank2/Snap91",3,"HPPvsVTA","H3K27ac"
"GO:00986883","CC","GO:0098688","parallel fiber to Purkinje cell synapse","2/111","32/28804",0.00676913861567897,0.0417994309518176,0.0290360419567282,"Kcnh1/Snap91",2,"HPPvsVTA","H3K27ac"
"GO:00310452","CC","GO:0031045","dense core granule","2/111","35/28804",0.00805948602770797,0.0485534889961919,0.0337277592430398,"Aqp1/Myrip",2,"HPPvsVTA","H3K27ac"
"GO:00468733","MF","GO:0046873","metal ion transmembrane transporter activity","10/111","422/28404",6.39146943232257e-06,0.00154463267659254,0.00112649697628269,"Atp1b1/Kcnh1/Mrs2/Kcne2/Cachd1/Aqp1/Itpr1/Kcnk1/Atp1b3/Atp2b3",10,"HPPvsVTA","H3K27ac"
"GO:00037793","MF","GO:0003779","actin binding","10/111","447/28404",1.05435677583109e-05,0.00154463267659254,0.00112649697628269,"Syne2/Syne3/Sntb1/Myo5b/Myo18b/Parva/Cttn/Sntb2/Pknox2/Myrip",10,"HPPvsVTA","H3K27ac"
"GO:00150792","MF","GO:0015079","potassium ion transmembrane transporter activity","6/111","157/28404",3.63676939901277e-05,0.00355191144636914,0.0025904006596477,"Atp1b1/Kcnh1/Kcne2/Aqp1/Kcnk1/Atp1b3",6,"HPPvsVTA","H3K27ac"
"GO:00306741","MF","GO:0030674","protein-macromolecule adaptor activity","8/111","336/28404",5.41319496684986e-05,0.00396516531321752,0.00289178573229084,"Atp1b1/Syne2/Syne3/Prkaa2/Shank2/Gas6/Snap91/Atp1b3",8,"HPPvsVTA","H3K27ac"
"GO:00156623","MF","GO:0015662","P-type ion transporter activity","3/111","30/28404",0.000218351719041381,0.0102012370656256,0.00743973818689418,"Atp1b1/Atp1b3/Atp2b3",3,"HPPvsVTA","H3K27ac"
"GO:01403583","MF","GO:0140358","P-type transmembrane transporter activity","3/111","30/28404",0.000218351719041381,0.0102012370656256,0.00743973818689418,"Atp1b1/Atp1b3/Atp2b3",3,"HPPvsVTA","H3K27ac"
"GO:00510153","MF","GO:0051015","actin filament binding","6/111","222/28404",0.000243715561294809,0.0102012370656256,0.00743973818689418,"Syne2/Syne3/Myo5b/Myo18b/Cttn/Pknox2",6,"HPPvsVTA","H3K27ac"
"GO:00600901","MF","GO:0060090","molecular adaptor activity","8/111","433/28404",0.000307281132093217,0.0102226086974324,0.00745532446768021,"Atp1b1/Syne2/Syne3/Prkaa2/Shank2/Gas6/Snap91/Atp1b3",8,"HPPvsVTA","H3K27ac"
"GO:00052012","MF","GO:0005201","extracellular matrix structural constituent","5/111","150/28404",0.000314005045313625,0.0102226086974324,0.00745532446768021,"Lamb1/Col8a1/Fbn1/Col8a2/Fras1",5,"HPPvsVTA","H3K27ac"
"GO:00431782","MF","GO:0043178","alcohol binding","4/111","90/28404",0.000435808839477983,0.0122241618126832,0.00891505244467285,"Osbpl1a/Itpr1/Snap91/Rbp1",4,"HPPvsVTA","H3K27ac"
"GO:00055431","MF","GO:0005543","phospholipid binding","8/111","460/28404",0.000458927576585376,0.0122241618126832,0.00891505244467285,"Kcnh1/Arhgap44/Itpr1/Tulp3/Gas6/Cpne2/Arhgap32/Snap91",8,"HPPvsVTA","H3K27ac"
"GO:0005391","MF","GO:0005391","P-type sodium:potassium-exchanging transporter activity","2/111","10/28404",0.000667256944507889,0.0150389449800624,0.0109678671850285,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:0008554","MF","GO:0008554","P-type sodium transporter activity","2/111","10/28404",0.000667256944507889,0.0150389449800624,0.0109678671850285,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:00990941","MF","GO:0099094","ligand-gated cation channel activity","4/111","104/28404",0.000752094090716339,0.0157402548985634,0.011479330858302,"Kcne2/Aqp1/Itpr1/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:0008556","MF","GO:0008556","P-type potassium transmembrane transporter activity","2/111","11/28404",0.000813454635442994,0.0158894805456532,0.0115881607715739,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:00055163","MF","GO:0005516","calmodulin binding","5/111","191/28404",0.000939936105202006,0.0172125799265117,0.0125530940365794,"Esrrg/Kcnh1/Sntb1/Myo5b/Sntb2",5,"HPPvsVTA","H3K27ac"
"GO:00198291","MF","GO:0019829","ATPase-coupled cation transmembrane transporter activity","3/111","52/28404",0.00111661593021538,0.0192452039737121,0.0140354819711283,"Atp1b1/Atp1b3/Atp2b3",3,"HPPvsVTA","H3K27ac"
"GO:00052673","MF","GO:0005267","potassium channel activity","4/111","121/28404",0.0013207938244691,0.0214995883649692,0.0156795992027618,"Kcnh1/Kcne2/Aqp1/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:00228363","MF","GO:0022836","gated channel activity","6/111","328/28404",0.00185849969499914,0.0277252771076939,0.0202199793528359,"Kcnh1/Kcne2/Cachd1/Aqp1/Itpr1/Kcnk1",6,"HPPvsVTA","H3K27ac"
"GO:00037072","MF","GO:0003707","nuclear steroid receptor activity","2/111","17/28404",0.00198087398242403,0.0277252771076939,0.0202199793528359,"Esrrg/Abhd2",2,"HPPvsVTA","H3K27ac"
"GO:00052613","MF","GO:0005261","cation channel activity","6/111","334/28404",0.00203519225136463,0.0277252771076939,0.0202199793528359,"Kcnh1/Kcne2/Cachd1/Aqp1/Itpr1/Kcnk1",6,"HPPvsVTA","H3K27ac"
"GO:0015276","MF","GO:0015276","ligand-gated ion channel activity","4/111","137/28404",0.00208176142105551,0.0277252771076939,0.0202199793528359,"Kcne2/Aqp1/Itpr1/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:0022834","MF","GO:0022834","ligand-gated channel activity","4/111","139/28404",0.00219432297832497,0.0279537666369224,0.0203866162288315,"Kcne2/Aqp1/Itpr1/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:00700642","MF","GO:0070064","proline-rich region binding","2/111","20/28404",0.00274631058388153,0.0335278750448871,0.024451800374033,"Cttn/Yap1",2,"HPPvsVTA","H3K27ac"
"GO:00228432","MF","GO:0022843","voltage-gated cation channel activity","4/111","150/28404",0.00288930021479506,0.033862598517398,0.0246959134148798,"Kcnh1/Kcne2/Cachd1/Kcnk1",4,"HPPvsVTA","H3K27ac"
"GO:00052421","MF","GO:0005242","inward rectifier potassium channel activity","2/111","23/28404",0.00362908939004963,0.0408970458186362,0.0298261192785455,"Kcne2/Kcnk1",2,"HPPvsVTA","H3K27ac"
"GO:0001671","MF","GO:0001671","ATPase activator activity","2/111","25/28404",0.00428141628750904,0.0440741881523436,0.0321432017062179,"Atp1b1/Atp1b3",2,"HPPvsVTA","H3K27ac"
"GO:0043495","MF","GO:0043495","protein-membrane adaptor activity","2/111","25/28404",0.00428141628750904,0.0440741881523436,0.0321432017062179,"Syne2/Syne3",2,"HPPvsVTA","H3K27ac"
"GO:00350911","MF","GO:0035091","phosphatidylinositol binding","5/111","272/28404",0.00436229166012957,0.0440741881523436,0.0321432017062179,"Kcnh1/Itpr1/Tulp3/Arhgap32/Snap91",5,"HPPvsVTA","H3K27ac"
"GO:00706962","MF","GO:0070696","transmembrane receptor protein serine/threonine kinase binding","2/111","26/28404",0.00462641503830965,0.0451846535408243,0.0329530615009424,"Bmp7/Smad6",2,"HPPvsVTA","H3K27ac"
"GO:00071891","BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","2/4","153/28943",0.000165420105036291,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00071881","BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","2/4","231/28943",0.000376553274387676,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00158501","BP","GO:0015850","organic hydroxy compound transport","2/4","294/28943",0.000608743558671114,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00027902","BP","GO:0002790","peptide secretion","2/4","299/28943",0.000629515229323542,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00158332","BP","GO:0015833","peptide transport","2/4","320/28943",0.000720504426831844,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00428862","BP","GO:0042886","amide transport","2/4","353/28943",0.000875686396665717,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00324961","BP","GO:0032496","response to lipopolysaccharide","2/4","386/28943",0.00104571675482754,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00093061","BP","GO:0009306","protein secretion","2/4","404/28943",0.00114469403217951,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00355921","BP","GO:0035592","establishment of protein localization to extracellular region","2/4","405/28943",0.00115032146496166,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00022371","BP","GO:0002237","response to molecule of bacterial origin","2/4","407/28943",0.00116161693038093,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:00321021","BP","GO:0032102","negative regulation of response to external stimulus","2/4","407/28943",0.00116161693038093,0.0198202330062765,0.00174399964532985,"Ptger3/Sema4b",2,"STRvsVTA","H3K27ac"
"GO:00716921","BP","GO:0071692","protein localization to extracellular region","2/4","411/28943",0.00118437020636499,0.0198202330062765,0.00174399964532985,"Ptger3/Abca1",2,"STRvsVTA","H3K27ac"
"GO:0034380","BP","GO:0034380","high-density lipoprotein particle assembly","1/4","10/28943",0.00138138221443806,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
"GO:2000389","BP","GO:2000389","regulation of neutrophil extravasation","1/4","10/28943",0.00138138221443806,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0014832","BP","GO:0014832","urinary bladder smooth muscle contraction","1/4","11/28943",0.00151944167841134,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0031620","BP","GO:0031620","regulation of fever generation","1/4","11/28943",0.00151944167841134,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0060073","BP","GO:0060073","micturition","1/4","12/28943",0.001657486826804,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0060453","BP","GO:0060453","regulation of gastric acid secretion","1/4","12/28943",0.001657486826804,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0031652","BP","GO:0031652","positive regulation of heat generation","1/4","13/28943",0.0017955176606046,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0035810","BP","GO:0035810","positive regulation of urine volume","1/4","13/28943",0.0017955176606046,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0045938","BP","GO:0045938","positive regulation of circadian sleep/wake cycle, sleep","1/4","13/28943",0.0017955176606046,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0001660","BP","GO:0001660","fever generation","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00148311","BP","GO:0014831","gastro-intestinal system smooth muscle contraction","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0014848","BP","GO:0014848","urinary tract smooth muscle contraction","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0045188","BP","GO:0045188","regulation of circadian sleep/wake cycle, non-REM sleep","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00903311","BP","GO:0090331","negative regulation of platelet aggregation","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:01060721","BP","GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/4","14/28943",0.00193353418080366,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0032488","BP","GO:0032488","Cdc42 protein signal transduction","1/4","15/28943",0.00207153638839019,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
"GO:0033700","BP","GO:0033700","phospholipid efflux","1/4","15/28943",0.00207153638839019,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
"GO:0042748","BP","GO:0042748","circadian sleep/wake cycle, non-REM sleep","1/4","15/28943",0.00207153638839019,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0031650","BP","GO:0031650","regulation of heat generation","1/4","16/28943",0.00220952428435461,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0042754","BP","GO:0042754","negative regulation of circadian rhythm","1/4","17/28943",0.00234749786968524,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0055091","BP","GO:0055091","phospholipid homeostasis","1/4","17/28943",0.00234749786968524,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
"GO:0072672","BP","GO:0072672","neutrophil extravasation","1/4","17/28943",0.00234749786968524,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00157011","BP","GO:0015701","bicarbonate transport","1/4","18/28943",0.00248545714537218,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00105441","BP","GO:0010544","negative regulation of platelet activation","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0014061","BP","GO:0014061","regulation of norepinephrine secretion","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00336041","BP","GO:0033604","negative regulation of catecholamine secretion","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:00341111","BP","GO:0034111","negative regulation of homotypic cell-cell adhesion","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0043691","BP","GO:0043691","reverse cholesterol transport","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
"GO:01060701","BP","GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/4","19/28943",0.00262340211240464,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0001696","BP","GO:0001696","gastric acid secretion","1/4","20/28943",0.00276133277177226,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0002031","BP","GO:0002031","G protein-coupled receptor internalization","1/4","20/28943",0.00276133277177226,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0048243","BP","GO:0048243","norepinephrine secretion","1/4","20/28943",0.00276133277177226,0.0198202330062765,0.00174399964532985,"Ptger3",1,"STRvsVTA","H3K27ac"
"GO:0060155","BP","GO:0060155","platelet dense granule organization","1/4","20/28943",0.00276133277177226,0.0198202330062765,0.00174399964532985,"Abca1",1,"STRvsVTA","H3K27ac"
